token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,name,creator_address,notes
0x000000000000000000000000000000000000012a,SYN0298,base,clanker,1713448800,96,1.0,0.519,30,"[0.0292, 0.0245, 0.0599, 0.0142, 0.2186, 0.0428, 0.0233, 0.0124, 0.0236, 0.025, 0.1467, 0.0331, 0.0563, 0.0161, 0.0263, 0.0159, 0.0302, 0.0277, 0.028, 0.0318, 0.0279, 0.0238, 0.0258, 0.0128, 0.0123, 0.0198, 0.0412, 0.0224, 0.0117, 0.0102]",5.8444,0.0,27,9,0.0057,14,"[3073.36, 1422.72, 1382.48, 542.78, 448.67, 324.42, 265.21, 240.5, 220.84, 207.81, 169.45, 129.62, 111.1, 82.17]",1,0,0,0,1,1,1,1,1,1,0,0,Synthetic Token 298,0x0000000000000000000000000000000000000154,quality=0.495
0x000000000000000000000000000000000000012b,SYN0299,base,clanker,1713445200,96,0.1901,0.1126,5,"[0.0406, 0.0258, 0.0255, 0.1717, 0.0128]",1.1065,0.0,5,0,-0.03924,24,"[6485.33, 5021.95, 4911.32, 4435.07, 3752.11, 3701.43, 3123.47, 2519.07, 2150.77, 1452.71, 1439.94, 1300.67, 441.33, 350.85, 335.96, 280.86, 197.1, 186.98, 100.05, 59.74, 53.07, 44.53, 23.39, 13.92]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 299,0x0000000000000000000000000000000000000155,quality=0.027
0x000000000000000000000000000000000000012c,SYN0300,base,clanker,1713441600,96,3.3726,1.945,11,"[3.8535, 0.1737, 0.0223, 0.0464, 0.0843, 0.8838, 0.1516, 0.0299, 0.0697, 0.0983, 0.0467]",8.9671,0.0,14,2,-0.02757,10,"[8184.3, 4413.47, 2523.15, 1908.68, 1222.24, 910.69, 767.94, 645.62, 369.69, 39.41]",1,0,0,0,1,1,1,0,1,1,1,1,Synthetic Token 300,0x0000000000000000000000000000000000000156,quality=0.154
0x000000000000000000000000000000000000012d,SYN0301,base,bankr,1713438000,96,0.5942,0.2983,13,"[0.035, 0.0107, 0.0536, 0.0147, 0.0225, 0.0178, 0.0142, 0.0126, 0.0102, 0.0167, 0.0305, 0.0273, 0.0131]",1.555,0.0,16,3,0.05478,3,"[3374.42, 544.59, 73.37]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 301,0x0000000000000000000000000000000000000157,quality=0.079
0x000000000000000000000000000000000000012e,SYN0302,base,bankr,1713434400,96,4.612,2.2558,15,"[1.2606, 0.1782, 0.5762, 0.063, 0.1146, 0.1251, 0.2325, 0.6223, 0.0639, 0.1359, 0.0608, 0.0269, 0.067, 0.8363, 0.1891]",2.9222,0.0,5,1,0.03928,23,"[14579.42, 8330.16, 6296.71, 5747.89, 4044.98, 3018.32, 1747.34, 1395.54, 1368.38, 1271.01, 1221.6, 1023.2, 964.01, 871.55, 587.6, 416.85, 415.19, 334.19, 308.53, 299.09, 256.57, 114.61, 56.76]",1,1,0,0,0,0,0,0,0,0,0,0,Synthetic Token 302,0x0000000000000000000000000000000000000158,quality=0.179
0x000000000000000000000000000000000000012f,SYN0303,base,liquid,1713430800,96,9.3151,6.9066,7,"[0.5029, 3.1662, 3.3913, 0.8745, 0.1936, 10.7468, 10.6595]",0.9449,0.0,13,0,-9e-05,22,"[30173.51, 22893.72, 17597.58, 14631.66, 7718.62, 7617.14, 7493.99, 4539.42, 3331.81, 2597.08, 2278.94, 2164.36, 2091.62, 1640.52, 1068.75, 1050.15, 695.41, 514.67, 502.6, 261.22, 247.17, 132.88]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 303,0x0000000000000000000000000000000000000159,quality=0.005
0x0000000000000000000000000000000000000130,SYN0304,base,liquid,1713427200,96,2.3531,1.2202,4,"[0.2614, 2.8025, 0.0684, 0.2092]",10.1648,0.7639,11,0,-0.00257,7,"[71994.16, 14865.43, 809.06, 736.64, 564.84, 301.87, 109.73]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 304,0x000000000000000000000000000000000000015a,quality=0.003
0x0000000000000000000000000000000000000131,SYN0305,base,clanker,1713423600,96,7.9988,3.604,4,"[0.2779, 0.6857, 1.6348, 0.6855]",2.6148,0.2566,16,0,-0.00947,7,"[30887.87, 12669.81, 1596.24, 121.77, 93.48, 23.21, 14.1]",0,0,0,0,1,1,0,0,0,0,0,0,Synthetic Token 305,0x000000000000000000000000000000000000015b,quality=0.055
0x0000000000000000000000000000000000000132,SYN0306,base,clanker,1713420000,96,3.1114,1.5529,13,"[0.0179, 0.4799, 0.0994, 1.0618, 0.0624, 0.0304, 0.5818, 0.8413, 0.1241, 0.6161, 0.0341, 0.0604, 0.1302]",5.8025,0.0,6,0,-0.05184,14,"[80432.41, 15042.25, 9752.03, 6264.06, 3936.71, 2622.53, 2282.53, 1452.84, 988.43, 866.42, 689.56, 300.72, 269.61, 232.72]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 306,0x000000000000000000000000000000000000015c,quality=0.055
0x0000000000000000000000000000000000000133,SYN0307,base,bankr,1713416400,96,11.7337,8.3407,18,"[0.6997, 0.0769, 2.2112, 0.021, 2.0205, 0.1621, 0.3137, 0.1635, 0.0548, 0.204, 0.6619, 1.4232, 1.1211, 3.4601, 0.0981, 1.29, 0.8444, 4.0821]",5.5044,0.4754,5,1,-0.04469,16,"[20392.61, 16627.39, 12881.19, 2516.38, 1899.13, 1728.26, 1580.08, 1553.15, 1150.05, 485.45, 412.87, 390.35, 315.5, 303.11, 235.07, 11.35]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 307,0x000000000000000000000000000000000000015d,quality=0.165
0x0000000000000000000000000000000000000134,SYN0308,base,filterfun,1713412800,96,2.4198,2.0965,16,"[0.7579, 0.0937, 0.0744, 0.3999, 0.3313, 0.0802, 0.0519, 0.0102, 0.0603, 0.0891, 0.0159, 0.0289, 0.0262, 0.0373, 0.0759, 0.8366]",0.6475,0.0,7,0,0.0194,12,"[19309.33, 5543.33, 4327.97, 4277.99, 1800.1, 630.64, 471.57, 448.03, 352.24, 299.68, 194.83, 117.74]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 308,0x000000000000000000000000000000000000015e,quality=0.003
0x0000000000000000000000000000000000000135,SYN0309,base,clanker,1713409200,96,2.7813,1.5636,5,"[0.9307, 0.1642, 0.0748, 0.0592, 0.3462]",12.2448,0.0,6,1,-0.07094,44,"[50778.17, 27484.33, 20854.3, 11849.38, 3767.91, 3286.81, 2787.52, 2366.46, 2356.66, 2288.47, 2227.17, 2139.24, 2025.63, 1728.36, 1662.26, 1242.27, 1220.98, 1205.33, 1157.46, 1120.5, 1073.83, 1013.27, 785.75, 705.95, 608.21, 584.31, 578.35, 550.88, 457.93, 454.13, 419.22, 408.73, 379.66, 337.88, 230.49, 227.12, 221.93, 209.17, 122.76, 114.25, 84.72, 78.42, 49.2, 16.52]",0,0,0,0,1,1,0,0,1,0,0,0,Synthetic Token 309,0x000000000000000000000000000000000000015f,quality=0.165
0x0000000000000000000000000000000000000136,SYN0310,base,bankr,1713405600,96,6.4057,4.0836,16,"[0.1102, 0.3934, 0.2087, 1.6386, 14.2998, 0.6216, 0.0471, 0.0852, 0.0738, 0.8152, 0.2271, 0.1417, 1.28, 0.4611, 0.3569, 0.2235]",5.5643,0.0,14,1,0.01466,9,"[18563.76, 4907.77, 3570.73, 2229.09, 1513.6, 1374.33, 1128.66, 72.76, 41.17]",0,0,0,0,1,1,0,0,1,1,1,0,Synthetic Token 310,0x0000000000000000000000000000000000000160,quality=0.195
0x0000000000000000000000000000000000000137,SYN0311,base,clanker,1713402000,96,4.6103,3.7703,36,"[0.3686, 0.0125, 0.0408, 0.0697, 0.1583, 0.0271, 0.0113, 0.124, 0.0309, 0.0311, 0.09, 0.0126, 0.1294, 0.0376, 0.0821, 0.0632, 0.0965, 0.0132, 0.1407, 0.036, 0.1452, 0.1424, 0.0383, 0.2169, 0.0395, 0.0491, 0.1263, 0.0813, 0.1451, 0.0397, 0.0442, 0.3519, 0.5043, 0.1082, 0.0188, 0.0125]",0.8527,0.1133,5,0,-0.09359,11,"[10123.49, 6540.34, 5112.88, 2391.18, 2205.7, 1702.47, 1327.09, 1053.96, 313.18, 263.42, 110.99]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 311,0x0000000000000000000000000000000000000161,quality=0.030
0x0000000000000000000000000000000000000138,SYN0312,base,clanker,1713398400,96,0.1273,0.0581,4,"[0.0194, 0.0239, 0.0137, 0.1868]",1.927,0.0,5,0,0.01812,18,"[2327.91, 2260.59, 2059.72, 1919.31, 1914.77, 1872.88, 1165.13, 927.72, 783.22, 442.42, 278.7, 272.78, 233.89, 228.98, 223.53, 205.95, 145.03, 126.4]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 312,0x0000000000000000000000000000000000000162,quality=0.055
0x0000000000000000000000000000000000000139,SYN0313,base,bankr,1713394800,96,0.5099,0.2776,12,"[0.0214, 0.0603, 0.0309, 0.0302, 0.0198, 0.0114, 0.0207, 0.0137, 0.5145, 0.334, 0.02, 0.0961]",0.7428,0.0,6,0,0.01832,14,"[18554.46, 6842.24, 4094.7, 2880.06, 2517.66, 2338.07, 1131.19, 1017.22, 637.02, 381.94, 379.21, 165.85, 158.53, 86.23]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 313,0x0000000000000000000000000000000000000163,quality=0.006
0x000000000000000000000000000000000000013a,SYN0314,base,bankr,1713391200,96,0.5864,0.4893,12,"[0.0206, 0.0508, 0.2495, 0.0187, 0.1425, 0.0247, 0.149, 0.0136, 0.0711, 0.0103, 0.1555, 0.0167]",0.5053,0.0,11,0,-0.00221,41,"[256544.98, 35666.19, 10943.8, 10102.41, 6184.15, 5371.41, 4996.86, 4243.38, 4043.02, 3838.11, 3559.89, 3346.3, 2633.4, 2622.3, 2514.45, 2228.51, 2090.2, 2020.43, 1900.89, 1888.68, 1880.37, 1791.97, 1212.87, 1210.3, 993.23, 899.51, 801.25, 537.79, 523.16, 489.04, 486.57, 478.62, 475.12, 392.19, 387.34, 386.96, 327.82, 252.27, 139.04, 65.4, 14.92]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 314,0x0000000000000000000000000000000000000164,quality=0.020
0x000000000000000000000000000000000000013b,SYN0315,base,clanker,1713387600,96,2.2247,1.0073,4,"[0.4974, 0.1047, 0.0524, 0.8096]",0.4316,0.097,9,3,0.01794,4,"[14583.33, 2753.6, 1967.33, 1828.66]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 315,0x0000000000000000000000000000000000000165,quality=0.002
0x000000000000000000000000000000000000013c,SYN0316,base,liquid,1713384000,96,0.3385,0.1452,26,"[0.0323, 0.0124, 0.0156, 0.0225, 0.0139, 0.0119, 0.013, 0.0116, 0.0126, 0.0121, 0.0256, 0.0142, 0.0173, 0.0176, 0.032, 0.0102, 0.0177, 0.0199, 0.0435, 0.02, 0.0129, 0.0302, 0.0408, 0.0186, 0.0218, 0.0117]",1.8917,0.0,5,1,0.01843,24,"[13285.6, 6073.73, 4544.39, 3062.9, 1295.27, 1280.72, 1250.39, 1038.55, 923.72, 888.28, 532.93, 519.07, 367.0, 362.72, 201.11, 200.17, 162.57, 125.77, 101.4, 100.78, 96.88, 60.88, 53.05, 20.93]",1,1,0,0,0,0,0,0,0,0,0,0,Synthetic Token 316,0x0000000000000000000000000000000000000166,quality=0.147
0x000000000000000000000000000000000000013d,SYN0317,base,bankr,1713380400,96,1.7904,1.2985,15,"[0.0667, 0.0381, 0.0464, 0.2471, 0.4024, 0.1206, 0.0257, 0.041, 0.077, 0.5596, 0.3805, 0.1352, 0.1552, 0.0144, 0.1684]",2.4492,0.2195,8,0,-0.02861,14,"[27585.59, 5848.84, 4400.81, 4182.9, 2839.99, 1776.62, 1625.01, 1502.67, 1432.37, 774.57, 541.64, 516.07, 218.49, 168.35]",0,0,0,0,1,0,0,0,1,0,0,0,Synthetic Token 317,0x0000000000000000000000000000000000000167,quality=0.002
0x000000000000000000000000000000000000013e,SYN0318,base,bankr,1713376800,96,6.6404,5.6342,52,"[0.0449, 0.1264, 1.1112, 0.0851, 0.0366, 0.0376, 0.0126, 0.3801, 0.0834, 0.2042, 0.034, 0.018, 0.0324, 0.4812, 0.0308, 0.0124, 0.1027, 0.0995, 0.1349, 0.0952, 0.1137, 1.0026, 0.017, 0.0615, 0.0953, 0.0351, 0.0172, 0.6184, 0.0306, 0.1608, 0.4659, 0.0402, 0.0716, 0.1236, 0.0604, 0.0705, 0.0249, 0.0469, 0.0947, 0.2478, 0.0806, 0.0259, 0.0237, 0.0261, 0.0208, 0.0687, 2.0291, 0.0151, 0.0483, 0.2025, 0.2238, 0.1087]",10.7504,0.5907,62,46,-0.00292,55,"[3435.32, 3269.83, 3162.85, 2413.11, 1772.54, 1717.73, 1652.08, 1359.91, 1320.83, 1249.38, 1163.94, 1049.72, 995.83, 966.67, 965.21, 905.56, 860.42, 784.84, 622.42, 615.17, 559.21, 557.08, 532.69, 520.31, 519.79, 489.12, 483.86, 477.59, 457.69, 453.95, 448.67, 402.86, 386.8, 386.46, 384.69, 376.28, 374.83, 371.84, 371.29, 370.53, 328.79, 309.46, 300.89, 269.89, 218.02, 201.65, 182.66, 152.1, 82.49, 67.41, 54.24, 48.4, 40.05, 29.27, 19.54]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 318,0x0000000000000000000000000000000000000168,quality=0.636
0x000000000000000000000000000000000000013f,SYN0319,base,clanker,1713373200,96,7.5946,6.4968,1,[2.8858],3.3658,0.3619,5,1,-0.11035,25,"[54313.54, 8124.57, 3491.65, 2918.89, 2188.25, 2105.69, 1846.47, 1818.47, 1705.49, 1704.53, 1578.63, 1138.01, 1123.93, 800.57, 579.09, 497.31, 479.6, 457.07, 379.21, 374.18, 301.28, 221.09, 129.21, 77.58, 12.31]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 319,0x0000000000000000000000000000000000000169,quality=0.026
0x0000000000000000000000000000000000000140,SYN0320,base,clanker,1713369600,96,3.7871,3.4,18,"[0.0201, 0.0356, 0.0613, 0.0345, 0.2479, 0.0357, 0.7144, 0.9103, 0.2092, 0.0391, 0.0665, 0.0836, 0.1273, 0.0249, 0.0901, 0.0167, 0.0138, 0.3817]",0.2261,0.0,5,0,0.01575,4,"[955.41, 861.13, 717.45, 69.16]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 320,0x000000000000000000000000000000000000016a,quality=0.001
0x0000000000000000000000000000000000000141,SYN0321,base,liquid,1713366000,96,2.6231,1.9143,6,"[0.3907, 0.2653, 1.7009, 0.1452, 3.6981, 0.1183]",2.211,0.0,7,0,-0.00735,7,"[19815.95, 5350.87, 1721.38, 1029.23, 761.76, 540.5, 181.16]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 321,0x000000000000000000000000000000000000016b,quality=0.005
0x0000000000000000000000000000000000000142,SYN0322,base,liquid,1713362400,96,5.9847,2.9981,47,"[0.0237, 0.7794, 0.0108, 0.0168, 0.0469, 0.2379, 0.0327, 0.0356, 0.2657, 0.0818, 0.0101, 0.282, 0.0951, 0.0315, 0.091, 0.0214, 0.0141, 0.1512, 0.1767, 0.4011, 0.176, 0.0213, 0.1653, 0.0231, 0.0983, 0.0595, 0.0343, 0.441, 0.0109, 0.0126, 0.0459, 0.0115, 0.0583, 0.0483, 0.1249, 0.0208, 0.0932, 0.034, 0.0899, 0.0373, 0.0954, 0.0394, 0.074, 0.0483, 0.0148, 0.0439, 0.0512]",1.3805,0.0,5,1,0.05754,25,"[6679.02, 6560.08, 6409.74, 3416.79, 3116.81, 2495.43, 1655.34, 1623.1, 869.03, 775.5, 714.91, 682.61, 640.32, 542.4, 345.79, 334.83, 310.46, 247.84, 247.65, 202.23, 182.33, 177.44, 170.73, 155.86, 90.94]",0,0,0,0,1,1,1,1,0,0,0,0,Synthetic Token 322,0x000000000000000000000000000000000000016c,quality=0.135
0x0000000000000000000000000000000000000143,SYN0323,base,filterfun,1713358800,96,1.1506,0.5157,1,[1.7953],1.3619,0.1934,11,0,-0.03863,16,"[19642.52, 12371.55, 2672.21, 1996.57, 1640.67, 1015.65, 860.99, 761.2, 739.22, 471.27, 316.42, 179.1, 145.15, 84.7, 70.78, 17.02]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 323,0x000000000000000000000000000000000000016d,quality=0.058
0x0000000000000000000000000000000000000144,SYN0324,base,bankr,1713355200,96,0.2776,0.1143,7,"[0.0134, 0.026, 0.0113, 0.0174, 0.0412, 0.0207, 0.0668]",1.0605,0.2611,8,1,0.00095,116,"[110922.72, 69087.46, 58217.97, 42003.77, 20856.62, 20331.73, 19577.85, 14710.59, 13652.91, 11225.62, 10388.12, 9100.85, 8885.27, 7617.99, 5886.22, 5270.92, 5189.44, 4883.35, 4684.48, 4431.05, 4150.55, 4021.69, 3906.99, 3644.31, 3175.1, 3052.23, 2940.44, 2843.21, 2778.47, 2750.54, 2485.05, 2457.81, 2229.52, 2177.43, 1977.3, 1958.89, 1906.82, 1698.66, 1682.44, 1658.53, 1576.73, 1553.8, 1537.13, 1529.22, 1446.12, 1443.75, 1432.78, 1365.84, 1333.98, 1327.21, 1316.75, 1287.75, 1224.12, 1134.51, 969.44, 959.46, 954.18, 927.64, 844.66, 837.4, 831.84, 802.84, 787.75, 760.97, 745.65, 700.22, 695.95, 669.49, 649.95, 585.01, 546.42, 521.16, 502.74, 498.65, 475.15, 465.89, 457.57, 454.29, 451.68, 439.93, 429.14, 409.15, 396.98, 362.13, 325.28, 311.25, 307.46, 306.86, 284.15, 272.44, 235.08, 235.06, 234.61, 229.22, 229.08, 223.97, 194.71, 190.68, 175.49, 167.07, 161.5, 145.24, 141.21, 137.16, 132.37, 126.22, 101.73, 89.8, 89.52, 83.02, 78.73, 65.79, 61.96, 60.79, 44.97, 24.47]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 324,0x000000000000000000000000000000000000016e,quality=0.014
0x0000000000000000000000000000000000000145,SYN0325,base,clanker,1713351600,96,12.5138,8.9919,9,"[5.6857, 1.9423, 0.0653, 2.5071, 0.6403, 0.7734, 3.8502, 0.5892, 1.9073]",0.3423,0.0,16,0,0.0492,33,"[6124.49, 4284.25, 2885.24, 2868.11, 2648.29, 2497.02, 1136.54, 1070.98, 1039.96, 907.58, 894.58, 867.64, 845.19, 812.33, 741.42, 714.41, 617.31, 608.78, 533.4, 530.65, 465.75, 456.8, 430.81, 410.49, 274.08, 229.49, 189.19, 165.89, 160.88, 120.27, 82.31, 26.77, 22.46]",1,1,0,0,1,0,0,0,1,1,0,0,Synthetic Token 325,0x000000000000000000000000000000000000016f,quality=0.191
0x0000000000000000000000000000000000000146,SYN0326,base,clanker,1713348000,96,3.7505,1.7966,32,"[0.0404, 0.0799, 0.0567, 0.0424, 0.2247, 0.0561, 0.053, 0.3869, 0.0612, 0.1239, 0.0314, 0.0181, 0.0228, 0.0636, 0.0347, 0.0459, 0.0202, 0.062, 0.0346, 0.5394, 0.1096, 0.2075, 0.0458, 0.1779, 0.0422, 0.0163, 0.0303, 0.2958, 0.0717, 0.0238, 0.0491, 0.1469]",10.4894,3.0413,22,7,0.00225,51,"[25742.0, 16070.87, 6621.26, 3904.92, 3708.37, 3033.47, 2480.59, 1534.11, 1400.38, 1390.79, 1145.76, 1061.17, 975.33, 928.64, 912.12, 865.57, 760.26, 745.35, 665.04, 618.99, 602.41, 563.01, 557.33, 549.71, 539.48, 537.2, 529.33, 515.91, 449.32, 442.67, 437.67, 416.7, 374.8, 318.28, 309.99, 306.35, 259.62, 238.31, 233.64, 208.92, 181.94, 174.42, 160.7, 94.3, 91.9, 85.08, 71.75, 69.58, 64.48, 56.29, 52.53]",0,0,0,0,1,1,1,1,1,1,1,1,Synthetic Token 326,0x0000000000000000000000000000000000000170,quality=0.489
0x0000000000000000000000000000000000000147,SYN0327,base,liquid,1713344400,96,20.782,17.4713,16,"[2.543, 0.5152, 0.1228, 0.2224, 0.5765, 0.565, 0.5884, 0.0276, 0.0142, 0.1701, 0.0267, 0.4744, 0.0949, 0.0481, 0.2455, 0.1341]",8.3108,0.0,12,5,0.10706,30,"[7469.53, 5786.84, 4925.98, 2055.22, 1879.16, 1789.06, 1777.16, 1670.13, 1536.34, 1508.02, 1431.99, 1253.4, 844.12, 782.3, 774.43, 624.44, 498.3, 466.53, 422.39, 415.11, 179.45, 167.03, 125.34, 114.5, 82.69, 48.03, 46.99, 31.67, 26.97, 20.14]",1,0,0,0,1,1,0,0,1,1,1,1,Synthetic Token 327,0x0000000000000000000000000000000000000171,quality=0.276
0x0000000000000000000000000000000000000148,SYN0328,base,bankr,1713340800,96,3.5198,2.7223,31,"[0.3352, 0.3516, 0.0268, 0.0302, 0.0187, 0.0108, 0.019, 0.1144, 0.6366, 0.0458, 0.0174, 0.052, 0.0287, 0.0109, 0.0541, 0.0181, 0.0128, 0.1645, 0.0342, 0.1506, 0.0158, 0.0141, 0.0794, 0.0157, 0.1974, 0.0454, 0.1827, 0.4121, 0.0583, 0.0558, 0.0155]",1.2301,0.0,33,13,-0.00945,75,"[28537.31, 10584.69, 7712.27, 7473.3, 7376.05, 6824.11, 6645.03, 6159.7, 4965.54, 3422.75, 2153.5, 1889.21, 1653.07, 1634.48, 1609.16, 1514.25, 1459.48, 1450.1, 1353.43, 1336.46, 1241.4, 1218.86, 1196.63, 1175.39, 967.15, 951.56, 947.39, 935.27, 830.87, 817.48, 815.78, 766.75, 766.38, 750.37, 679.18, 607.38, 590.41, 577.41, 504.81, 437.14, 411.05, 410.38, 403.72, 395.61, 367.84, 359.51, 353.45, 336.35, 307.71, 297.08, 292.35, 282.16, 259.11, 231.36, 225.51, 197.13, 192.07, 166.14, 161.6, 159.65, 147.14, 139.41, 120.45, 119.24, 100.99, 92.9, 90.5, 86.79, 78.95, 66.14, 33.92, 26.67, 24.83, 14.29, 13.95]",1,0,0,0,1,1,1,1,1,1,1,1,Synthetic Token 328,0x0000000000000000000000000000000000000172,quality=0.413
0x0000000000000000000000000000000000000149,SYN0329,base,clanker,1713337200,96,4.0469,2.8214,6,"[0.1527, 1.5835, 0.2807, 0.0523, 0.1404, 0.1545]",1.1797,0.0132,7,0,-0.03987,49,"[38637.3, 32646.4, 26178.5, 17274.68, 4704.91, 4427.21, 4267.51, 3893.83, 3293.61, 3158.8, 2961.31, 2683.76, 2575.62, 2238.26, 2100.34, 2030.02, 1939.77, 1629.13, 1527.33, 1225.51, 1159.24, 980.29, 891.9, 887.4, 880.06, 869.64, 825.14, 661.93, 643.48, 634.28, 613.29, 587.39, 576.4, 574.9, 485.67, 446.62, 438.37, 329.63, 240.36, 218.28, 150.28, 133.64, 123.08, 107.4, 106.1, 75.35, 63.69, 51.05, 38.49]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 329,0x0000000000000000000000000000000000000173,quality=0.028
0x000000000000000000000000000000000000014a,SYN0330,base,clanker,1713333600,96,2.489,1.827,2,"[0.5145, 2.5635]",1.911,0.0892,10,1,0.10115,9,"[26687.46, 17395.98, 3056.92, 2330.52, 981.71, 667.19, 506.23, 379.1, 154.45]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 330,0x0000000000000000000000000000000000000174,quality=0.001
0x000000000000000000000000000000000000014b,SYN0331,base,clanker,1713330000,96,0.2984,0.1433,5,"[0.1948, 0.0244, 0.0359, 0.0135, 0.0334]",1.6336,0.0,17,1,0.03851,33,"[55917.72, 21417.58, 16844.01, 10175.76, 8863.86, 8259.52, 6621.52, 3877.34, 3799.72, 3462.56, 3306.49, 3237.49, 2954.31, 2651.83, 2559.01, 2035.01, 2011.29, 1735.19, 1622.7, 1596.89, 1209.25, 1083.63, 855.12, 823.14, 819.7, 731.29, 446.14, 419.63, 417.48, 333.71, 300.35, 142.87, 48.24]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 331,0x0000000000000000000000000000000000000175,quality=0.001
0x000000000000000000000000000000000000014c,SYN0332,base,liquid,1713326400,96,4.2669,2.5095,18,"[0.0663, 0.449, 0.0394, 1.3239, 0.1358, 0.6539, 0.0684, 0.0672, 0.2448, 0.0574, 0.023, 0.1109, 0.6896, 0.4742, 0.0788, 0.192, 0.345, 0.2243]",6.2136,0.0,5,0,-0.02415,3,"[638.93, 396.49, 18.02]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 332,0x0000000000000000000000000000000000000176,quality=0.008
0x000000000000000000000000000000000000014d,SYN0333,base,clanker,1713322800,96,0.5321,0.2284,8,"[0.0856, 0.0294, 0.0361, 0.0238, 0.1149, 0.0669, 0.0139, 0.0304]",1.1691,0.2609,22,8,-0.01044,19,"[7516.72, 7028.02, 3755.33, 2466.35, 2391.19, 1906.56, 1210.09, 1201.31, 1045.94, 825.61, 818.0, 572.75, 452.14, 441.16, 380.72, 314.49, 184.52, 142.87, 101.98]",0,0,0,0,1,1,0,0,1,1,1,1,Synthetic Token 333,0x0000000000000000000000000000000000000177,quality=0.202
0x000000000000000000000000000000000000014e,SYN0334,base,clanker,1713319200,96,12.9218,5.9727,6,"[0.1536, 2.7888, 0.1232, 0.3789, 2.2979, 0.2208]",5.4506,0.0,10,2,0.01747,16,"[52340.94, 9323.01, 7348.72, 3652.29, 3499.43, 3034.76, 1694.94, 1542.35, 1291.57, 1131.14, 854.74, 852.6, 720.57, 672.87, 113.45, 109.29]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 334,0x0000000000000000000000000000000000000178,quality=0.006
0x000000000000000000000000000000000000014f,SYN0335,base,clanker,1713315600,96,3.9221,3.2339,27,"[0.0366, 0.156, 0.0432, 0.0401, 0.0207, 0.0444, 0.0428, 0.0698, 0.126, 0.0349, 0.2212, 0.0381, 0.04, 0.1967, 0.2603, 0.0357, 0.029, 0.0364, 0.1371, 0.0217, 0.0295, 2.7156, 0.0347, 0.3332, 0.3095, 0.0237, 0.1645]",2.0307,0.0233,6,0,0.01263,12,"[20117.85, 16190.76, 7794.94, 5040.13, 4059.23, 3017.5, 1677.65, 718.82, 502.57, 464.78, 153.21, 79.56]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 335,0x0000000000000000000000000000000000000179,quality=0.003
0x0000000000000000000000000000000000000150,SYN0336,base,clanker,1713312000,96,0.6235,0.2919,18,"[0.0215, 0.0134, 0.0175, 0.0103, 0.0149, 0.023, 0.0937, 0.0202, 0.0153, 0.0284, 0.0803, 0.0161, 0.1687, 0.0118, 0.1944, 0.0156, 0.0428, 0.138]",3.3987,0.0,5,0,0.00096,5,"[37688.82, 7371.34, 2171.38, 1131.55, 1058.82]",0,0,0,0,0,0,0,0,1,0,0,0,Synthetic Token 336,0x000000000000000000000000000000000000017a,quality=0.088
